nohup: no se tendrá en cuenta la entrada
wandb: Using wandb-core as the SDK backend. Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: jfphlorecti (scigeo). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.5
wandb: Run data is saved locally in /home/tidop/projects/Noisy-Student/wandb/run-20241105_101647-p4ighlt6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Student Training Alabama ResUNet
wandb: ⭐️ View project at https://wandb.ai/scigeo/UNet-Attention-Teacher-Student-Training
wandb: 🚀 View run at https://wandb.ai/scigeo/UNet-Attention-Teacher-Student-Training/runs/p4ighlt6
MSE Loss: 0.5514, Lovasz Loss: 1.0061, BCE Loss: 1.0159
MSE Loss: 0.5389, Lovasz Loss: 1.0104, BCE Loss: 1.0161
MSE Loss: 0.5321, Lovasz Loss: 1.0106, BCE Loss: 1.0089
MSE Loss: 0.6200, Lovasz Loss: 1.0055, BCE Loss: 1.0076
MSE Loss: 0.5215, Lovasz Loss: 1.0089, BCE Loss: 1.0139
MSE Loss: 0.5948, Lovasz Loss: 1.0043, BCE Loss: 1.0081
MSE Loss: 0.5572, Lovasz Loss: 1.0124, BCE Loss: 1.0102
MSE Loss: 0.5840, Lovasz Loss: 1.0057, BCE Loss: 1.0065
MSE Loss: 0.5961, Lovasz Loss: 1.0091, BCE Loss: 1.0182
MSE Loss: 0.5655, Lovasz Loss: 1.0072, BCE Loss: 1.0082
MSE Loss: 0.6451, Lovasz Loss: 1.0100, BCE Loss: 1.0065
MSE Loss: 0.5726, Lovasz Loss: 1.0061, BCE Loss: 1.0067
MSE Loss: 0.5912, Lovasz Loss: 1.0049, BCE Loss: 1.0071
MSE Loss: 0.6458, Lovasz Loss: 1.0207, BCE Loss: 1.0065
MSE Loss: 0.7150, Lovasz Loss: 1.0072, BCE Loss: 1.0084
MSE Loss: 0.5803, Lovasz Loss: 1.0117, BCE Loss: 1.0153
MSE Loss: 0.6057, Lovasz Loss: 1.0126, BCE Loss: 1.0116
MSE Loss: 0.5875, Lovasz Loss: 1.0055, BCE Loss: 1.0093
MSE Loss: 0.6025, Lovasz Loss: 1.0055, BCE Loss: 1.0083
MSE Loss: 0.6139, Lovasz Loss: 1.0043, BCE Loss: 1.0101
MSE Loss: 0.6148, Lovasz Loss: 1.0075, BCE Loss: 1.0070
MSE Loss: 0.5605, Lovasz Loss: 1.0103, BCE Loss: 1.0121
MSE Loss: 0.5523, Lovasz Loss: 1.0132, BCE Loss: 1.0112
MSE Loss: 0.5441, Lovasz Loss: 1.0243, BCE Loss: 1.0075
MSE Loss: 0.6368, Lovasz Loss: 1.0051, BCE Loss: 1.0107
MSE Loss: 0.6380, Lovasz Loss: 1.0082, BCE Loss: 1.0074
MSE Loss: 0.5297, Lovasz Loss: 1.0099, BCE Loss: 1.0071
MSE Loss: 0.5858, Lovasz Loss: 1.0075, BCE Loss: 1.0072
MSE Loss: 0.5556, Lovasz Loss: 1.0120, BCE Loss: 1.0126
MSE Loss: 0.6016, Lovasz Loss: 1.0044, BCE Loss: 1.0067
MSE Loss: 0.6561, Lovasz Loss: 1.0071, BCE Loss: 1.0074
MSE Loss: 0.5833, Lovasz Loss: 1.0056, BCE Loss: 1.0093
MSE Loss: 0.5728, Lovasz Loss: 1.0070, BCE Loss: 1.0108
MSE Loss: 0.5502, Lovasz Loss: 1.0039, BCE Loss: 1.0082
MSE Loss: 0.5064, Lovasz Loss: 1.0089, BCE Loss: 1.0091
MSE Loss: 0.5379, Lovasz Loss: 1.0125, BCE Loss: 1.0154
MSE Loss: 0.6834, Lovasz Loss: 1.0046, BCE Loss: 1.0078
MSE Loss: 0.5544, Lovasz Loss: 1.0080, BCE Loss: 1.0090
MSE Loss: 0.5520, Lovasz Loss: 1.0058, BCE Loss: 1.0110
MSE Loss: 0.7913, Lovasz Loss: 1.0036, BCE Loss: 1.0200
MSE Loss: 0.5048, Lovasz Loss: 1.0063, BCE Loss: 1.0113
MSE Loss: 0.5502, Lovasz Loss: 1.0036, BCE Loss: 1.0105
MSE Loss: 0.5537, Lovasz Loss: 1.0074, BCE Loss: 1.0072
MSE Loss: 0.5570, Lovasz Loss: 1.0088, BCE Loss: 1.0116
MSE Loss: 0.5564, Lovasz Loss: 1.0058, BCE Loss: 1.0082
MSE Loss: 0.5375, Lovasz Loss: 1.0076, BCE Loss: 1.0110
MSE Loss: 0.5226, Lovasz Loss: 1.0055, BCE Loss: 1.0079
MSE Loss: 0.5318, Lovasz Loss: 1.0083, BCE Loss: 1.0117
MSE Loss: 0.5274, Lovasz Loss: 1.0075, BCE Loss: 1.0129
MSE Loss: 0.5532, Lovasz Loss: 1.0091, BCE Loss: 1.0072
MSE Loss: 0.5525, Lovasz Loss: 1.0076, BCE Loss: 1.0076
MSE Loss: 0.5913, Lovasz Loss: 1.0143, BCE Loss: 1.0086
MSE Loss: 0.5931, Lovasz Loss: 1.0083, BCE Loss: 1.0209
MSE Loss: 0.5445, Lovasz Loss: 1.0137, BCE Loss: 1.0236
MSE Loss: 0.6465, Lovasz Loss: 1.0043, BCE Loss: 1.0118
MSE Loss: 0.7230, Lovasz Loss: 1.0029, BCE Loss: 1.0064
MSE Loss: 0.5285, Lovasz Loss: 1.0071, BCE Loss: 1.0106
MSE Loss: 0.5620, Lovasz Loss: 1.0254, BCE Loss: 1.0085
MSE Loss: 0.5472, Lovasz Loss: 1.0088, BCE Loss: 1.0126
MSE Loss: 0.5997, Lovasz Loss: 1.0102, BCE Loss: 1.0086
MSE Loss: 0.5393, Lovasz Loss: 1.0055, BCE Loss: 1.0075
MSE Loss: 0.6375, Lovasz Loss: 1.0036, BCE Loss: 1.0087
MSE Loss: 0.5379, Lovasz Loss: 1.0101, BCE Loss: 1.0075
MSE Loss: 0.5754, Lovasz Loss: 1.0060, BCE Loss: 1.0118
MSE Loss: 0.6041, Lovasz Loss: 1.0046, BCE Loss: 1.0074
MSE Loss: 0.5678, Lovasz Loss: 1.0063, BCE Loss: 1.0152
MSE Loss: 0.5913, Lovasz Loss: 1.0070, BCE Loss: 1.0064
MSE Loss: 0.5103, Lovasz Loss: 1.0110, BCE Loss: 1.0169
MSE Loss: 0.5724, Lovasz Loss: 1.0081, BCE Loss: 1.0075
MSE Loss: 0.6707, Lovasz Loss: 1.0062, BCE Loss: 1.0099
MSE Loss: 0.5950, Lovasz Loss: 1.0052, BCE Loss: 1.0145
MSE Loss: 0.5642, Lovasz Loss: 1.0148, BCE Loss: 1.0931
MSE Loss: 0.5652, Lovasz Loss: 1.0047, BCE Loss: 1.0172
MSE Loss: 0.5553, Lovasz Loss: 1.0111, BCE Loss: 1.0191
MSE Loss: 0.5620, Lovasz Loss: 1.0044, BCE Loss: 1.0200
MSE Loss: 0.6404, Lovasz Loss: 1.0043, BCE Loss: 1.0100
MSE Loss: 0.5958, Lovasz Loss: 1.0115, BCE Loss: 1.0129
MSE Loss: 0.6579, Lovasz Loss: 1.0091, BCE Loss: 1.0173
MSE Loss: 0.5897, Lovasz Loss: 1.0170, BCE Loss: 1.0366
MSE Loss: 0.5937, Lovasz Loss: 1.0090, BCE Loss: 1.0080
MSE Loss: 0.5596, Lovasz Loss: 1.0143, BCE Loss: 1.0186
MSE Loss: 0.5425, Lovasz Loss: 1.0108, BCE Loss: 1.0226
MSE Loss: 0.5598, Lovasz Loss: 1.0223, BCE Loss: 1.0286
MSE Loss: 0.5634, Lovasz Loss: 1.0117, BCE Loss: 1.0303
MSE Loss: 0.6451, Lovasz Loss: 1.0093, BCE Loss: 1.0167
MSE Loss: 0.5204, Lovasz Loss: 1.0282, BCE Loss: 1.0452
MSE Loss: 0.5798, Lovasz Loss: 1.0278, BCE Loss: 1.0210
MSE Loss: 0.5369, Lovasz Loss: 1.0175, BCE Loss: 1.0221
MSE Loss: 0.6582, Lovasz Loss: 1.0050, BCE Loss: 1.0121
MSE Loss: 0.5723, Lovasz Loss: 1.0050, BCE Loss: 1.0130
MSE Loss: 0.5911, Lovasz Loss: 1.0187, BCE Loss: 1.0197
MSE Loss: 0.5835, Lovasz Loss: 1.0121, BCE Loss: 1.0688
MSE Loss: 0.5589, Lovasz Loss: 1.0177, BCE Loss: 1.0296
MSE Loss: 0.5541, Lovasz Loss: 1.0046, BCE Loss: 1.0504
MSE Loss: 0.5656, Lovasz Loss: 1.0058, BCE Loss: 1.0229
MSE Loss: 0.5407, Lovasz Loss: 1.0085, BCE Loss: 1.0166
MSE Loss: 0.6347, Lovasz Loss: 1.0152, BCE Loss: 1.0268
MSE Loss: 0.6167, Lovasz Loss: 1.0129, BCE Loss: 1.0455
MSE Loss: 0.5847, Lovasz Loss: 1.0089, BCE Loss: 1.0092
MSE Loss: 0.5456, Lovasz Loss: 1.0126, BCE Loss: 1.0181
MSE Loss: 0.6207, Lovasz Loss: 1.0091, BCE Loss: 1.0130
MSE Loss: 0.5760, Lovasz Loss: 1.0093, BCE Loss: 1.0097
MSE Loss: 0.6076, Lovasz Loss: 1.0102, BCE Loss: 1.0154
MSE Loss: 0.5541, Lovasz Loss: 1.0070, BCE Loss: 1.0134
MSE Loss: 0.5736, Lovasz Loss: 1.0107, BCE Loss: 1.0115
MSE Loss: 0.5471, Lovasz Loss: 1.0273, BCE Loss: 1.0236
MSE Loss: 0.5319, Lovasz Loss: 1.0540, BCE Loss: 1.0124
MSE Loss: 0.5375, Lovasz Loss: 1.0092, BCE Loss: 1.0095
MSE Loss: 0.5519, Lovasz Loss: 1.0052, BCE Loss: 1.0153
MSE Loss: 0.5443, Lovasz Loss: 1.0159, BCE Loss: 1.0160
MSE Loss: 0.5799, Lovasz Loss: 1.0060, BCE Loss: 1.0192
MSE Loss: 0.5598, Lovasz Loss: 1.0159, BCE Loss: 1.0110
MSE Loss: 0.5438, Lovasz Loss: 1.0120, BCE Loss: 1.0118
MSE Loss: 0.5498, Lovasz Loss: 1.0073, BCE Loss: 1.0138
MSE Loss: 0.5603, Lovasz Loss: 1.0047, BCE Loss: 1.0113
MSE Loss: 0.6200, Lovasz Loss: 1.0266, BCE Loss: 1.0116
MSE Loss: 0.5391, Lovasz Loss: 1.0191, BCE Loss: 1.0311
MSE Loss: 0.5261, Lovasz Loss: 1.0105, BCE Loss: 1.0378
MSE Loss: 0.6375, Lovasz Loss: 1.0051, BCE Loss: 1.0114
MSE Loss: 0.5561, Lovasz Loss: 1.0082, BCE Loss: 1.0088
MSE Loss: 0.5196, Lovasz Loss: 1.0125, BCE Loss: 1.0107
MSE Loss: 0.5084, Lovasz Loss: 1.0147, BCE Loss: 1.0174
MSE Loss: 0.5857, Lovasz Loss: 1.0088, BCE Loss: 1.0090
MSE Loss: 0.5470, Lovasz Loss: 1.0118, BCE Loss: 1.0156
MSE Loss: 0.5251, Lovasz Loss: 1.1035, BCE Loss: 1.0159
MSE Loss: 0.5614, Lovasz Loss: 1.0052, BCE Loss: 1.0129
MSE Loss: 0.5493, Lovasz Loss: 1.0095, BCE Loss: 1.0115
MSE Loss: 0.5233, Lovasz Loss: 1.0181, BCE Loss: 1.0147
MSE Loss: 0.4637, Lovasz Loss: 1.0113, BCE Loss: 1.0140
MSE Loss: 0.5662, Lovasz Loss: 1.0104, BCE Loss: 1.0091
MSE Loss: 0.5455, Lovasz Loss: 1.0184, BCE Loss: 1.0121
MSE Loss: 0.5108, Lovasz Loss: 1.0068, BCE Loss: 1.0129
MSE Loss: 0.5791, Lovasz Loss: 1.0050, BCE Loss: 1.0089
MSE Loss: 0.5282, Lovasz Loss: 1.0091, BCE Loss: 1.0089
MSE Loss: 0.5318, Lovasz Loss: 1.0076, BCE Loss: 1.0088
MSE Loss: 0.5595, Lovasz Loss: 1.0229, BCE Loss: 1.0100
MSE Loss: 0.5623, Lovasz Loss: 1.0139, BCE Loss: 1.0097
MSE Loss: 0.5752, Lovasz Loss: 1.0102, BCE Loss: 1.0092
MSE Loss: 0.5099, Lovasz Loss: 1.0075, BCE Loss: 1.0095
MSE Loss: 0.5473, Lovasz Loss: 1.0911, BCE Loss: 1.0101
MSE Loss: 0.5435, Lovasz Loss: 1.1829, BCE Loss: 1.0129
MSE Loss: 0.5652, Lovasz Loss: 1.0074, BCE Loss: 1.0107
MSE Loss: 0.5410, Lovasz Loss: 1.0132, BCE Loss: 1.0182
MSE Loss: 0.5145, Lovasz Loss: 1.0096, BCE Loss: 1.0110
MSE Loss: 0.5102, Lovasz Loss: 1.0310, BCE Loss: 1.0273
MSE Loss: 0.5449, Lovasz Loss: 1.0097, BCE Loss: 1.0097
MSE Loss: 0.5330, Lovasz Loss: 1.0054, BCE Loss: 1.0214
MSE Loss: 0.4936, Lovasz Loss: 1.0091, BCE Loss: 1.0111
MSE Loss: 0.5843, Lovasz Loss: 1.0112, BCE Loss: 1.0104
MSE Loss: 0.5739, Lovasz Loss: 1.0103, BCE Loss: 1.0105
MSE Loss: 0.5330, Lovasz Loss: 1.0147, BCE Loss: 1.0107
MSE Loss: 0.4905, Lovasz Loss: 1.0090, BCE Loss: 1.0380
MSE Loss: 0.5623, Lovasz Loss: 1.0061, BCE Loss: 1.0088
Epoch [6/20], CE + MSE Loss: 0.7077
Validation CE + MSE Loss: 0.6870 Validation IoU: 0.2017 Validation Dice: 0.3335 Validation Precision: 0.3853 Validation Recall: 0.3008 Validation F1: 0.3335
MSE Loss: 0.5027, Lovasz Loss: 1.0100, BCE Loss: 1.0125
MSE Loss: 0.5315, Lovasz Loss: 1.0042, BCE Loss: 1.0107
MSE Loss: 0.5418, Lovasz Loss: 1.0066, BCE Loss: 1.0088
MSE Loss: 0.5657, Lovasz Loss: 1.0086, BCE Loss: 1.0187
MSE Loss: 0.4985, Lovasz Loss: 1.2114, BCE Loss: 1.0123
MSE Loss: 0.5239, Lovasz Loss: 1.0225, BCE Loss: 1.0145
MSE Loss: 0.5253, Lovasz Loss: 1.0076, BCE Loss: 1.0121
MSE Loss: 0.5005, Lovasz Loss: 1.0080, BCE Loss: 1.0100
MSE Loss: 0.4942, Lovasz Loss: 1.0098, BCE Loss: 1.0207
MSE Loss: 0.5252, Lovasz Loss: 1.0086, BCE Loss: 1.0083
MSE Loss: 0.4960, Lovasz Loss: 1.0117, BCE Loss: 1.0084
MSE Loss: 0.5106, Lovasz Loss: 1.0240, BCE Loss: 1.0094
MSE Loss: 0.5120, Lovasz Loss: 1.0107, BCE Loss: 1.0078
MSE Loss: 0.7602, Lovasz Loss: 1.0056, BCE Loss: 1.0089
MSE Loss: 0.5545, Lovasz Loss: 1.0224, BCE Loss: 1.0207
MSE Loss: 0.6438, Lovasz Loss: 1.0043, BCE Loss: 1.0110
MSE Loss: 0.5838, Lovasz Loss: 1.0063, BCE Loss: 1.0117
MSE Loss: 0.5700, Lovasz Loss: 1.0038, BCE Loss: 1.0128
MSE Loss: 0.6166, Lovasz Loss: 1.0063, BCE Loss: 1.0111
MSE Loss: 0.5034, Lovasz Loss: 1.0112, BCE Loss: 1.0116
MSE Loss: 0.6305, Lovasz Loss: 1.0047, BCE Loss: 1.0097
MSE Loss: 0.5809, Lovasz Loss: 1.0068, BCE Loss: 1.0111
MSE Loss: 0.5102, Lovasz Loss: 1.0147, BCE Loss: 1.0240
MSE Loss: 0.5917, Lovasz Loss: 1.0823, BCE Loss: 1.0096
MSE Loss: 0.5749, Lovasz Loss: 1.1319, BCE Loss: 1.0090
MSE Loss: 0.5365, Lovasz Loss: 1.0076, BCE Loss: 1.0105
MSE Loss: 0.5566, Lovasz Loss: 1.0061, BCE Loss: 1.0107
MSE Loss: 0.5150, Lovasz Loss: 1.0070, BCE Loss: 1.0116
MSE Loss: 0.5268, Lovasz Loss: 1.0089, BCE Loss: 1.0394
MSE Loss: 0.5978, Lovasz Loss: 1.0141, BCE Loss: 1.0090
MSE Loss: 0.6110, Lovasz Loss: 1.0046, BCE Loss: 1.0161
MSE Loss: 0.4932, Lovasz Loss: 1.0074, BCE Loss: 1.0086
MSE Loss: 0.4992, Lovasz Loss: 1.0087, BCE Loss: 1.0090
MSE Loss: 0.5106, Lovasz Loss: 1.0078, BCE Loss: 1.0095
MSE Loss: 0.5075, Lovasz Loss: 1.0118, BCE Loss: 1.0198
MSE Loss: 0.5681, Lovasz Loss: 1.0281, BCE Loss: 1.0095
MSE Loss: 0.4954, Lovasz Loss: 1.0107, BCE Loss: 1.0167
MSE Loss: 0.5438, Lovasz Loss: 1.0065, BCE Loss: 1.0087
MSE Loss: 0.4964, Lovasz Loss: 1.0061, BCE Loss: 1.0074
MSE Loss: 0.5559, Lovasz Loss: 1.0127, BCE Loss: 1.0095
MSE Loss: 0.6513, Lovasz Loss: 1.0076, BCE Loss: 1.0099
MSE Loss: 0.5224, Lovasz Loss: 1.0072, BCE Loss: 1.0092
MSE Loss: 0.5263, Lovasz Loss: 1.0150, BCE Loss: 1.0190
MSE Loss: 0.5645, Lovasz Loss: 1.0053, BCE Loss: 1.0201
MSE Loss: 0.5082, Lovasz Loss: 1.0074, BCE Loss: 1.0137
MSE Loss: 0.5097, Lovasz Loss: 1.0053, BCE Loss: 1.0722
MSE Loss: 0.5688, Lovasz Loss: 1.0070, BCE Loss: 1.0098
MSE Loss: 0.5423, Lovasz Loss: 1.0067, BCE Loss: 1.0076
MSE Loss: 0.5058, Lovasz Loss: 1.0086, BCE Loss: 1.0084
MSE Loss: 0.5439, Lovasz Loss: 1.0119, BCE Loss: 1.0168
MSE Loss: 0.5139, Lovasz Loss: 1.0112, BCE Loss: 1.0128
MSE Loss: 0.5617, Lovasz Loss: 1.0053, BCE Loss: 1.0101
MSE Loss: 0.5127, Lovasz Loss: 1.0039, BCE Loss: 1.0114
MSE Loss: 0.5444, Lovasz Loss: 1.0085, BCE Loss: 1.0104
MSE Loss: 0.5515, Lovasz Loss: 1.0089, BCE Loss: 1.0194
MSE Loss: 0.6070, Lovasz Loss: 1.0078, BCE Loss: 1.0082
MSE Loss: 0.5749, Lovasz Loss: 1.0116, BCE Loss: 1.0179
MSE Loss: 0.5280, Lovasz Loss: 1.0140, BCE Loss: 1.0094
MSE Loss: 0.5349, Lovasz Loss: 1.0061, BCE Loss: 1.0397
MSE Loss: 0.5443, Lovasz Loss: 1.0090, BCE Loss: 1.0098
MSE Loss: 0.5512, Lovasz Loss: 1.0075, BCE Loss: 1.0101
MSE Loss: 0.5501, Lovasz Loss: 1.0079, BCE Loss: 1.0076
MSE Loss: 0.5074, Lovasz Loss: 1.0103, BCE Loss: 1.0187
MSE Loss: 0.5069, Lovasz Loss: 1.0115, BCE Loss: 1.0189
MSE Loss: 0.5097, Lovasz Loss: 1.0050, BCE Loss: 1.0133
MSE Loss: 0.6250, Lovasz Loss: 1.0075, BCE Loss: 1.0112
MSE Loss: 0.5290, Lovasz Loss: 1.0054, BCE Loss: 1.0172
MSE Loss: 0.5359, Lovasz Loss: 1.0057, BCE Loss: 1.0136
MSE Loss: 0.5807, Lovasz Loss: 1.0063, BCE Loss: 1.0084
MSE Loss: 0.5456, Lovasz Loss: 1.0225, BCE Loss: 1.0109
MSE Loss: 0.5254, Lovasz Loss: 1.0193, BCE Loss: 1.0144
MSE Loss: 0.5197, Lovasz Loss: 1.0104, BCE Loss: 1.0081
MSE Loss: 0.4979, Lovasz Loss: 1.0035, BCE Loss: 1.0114
MSE Loss: 0.5654, Lovasz Loss: 1.0045, BCE Loss: 1.0095
MSE Loss: 0.4758, Lovasz Loss: 1.0058, BCE Loss: 1.0108
MSE Loss: 0.5300, Lovasz Loss: 1.0097, BCE Loss: 1.0217
MSE Loss: 0.5382, Lovasz Loss: 1.0084, BCE Loss: 1.0108
MSE Loss: 0.4989, Lovasz Loss: 1.0118, BCE Loss: 1.0144
MSE Loss: 0.4987, Lovasz Loss: 1.0118, BCE Loss: 1.0114
MSE Loss: 0.5348, Lovasz Loss: 1.0058, BCE Loss: 1.0153
MSE Loss: 0.4724, Lovasz Loss: 1.0146, BCE Loss: 1.0152
MSE Loss: 0.4909, Lovasz Loss: 1.0216, BCE Loss: 1.0309
MSE Loss: 0.4878, Lovasz Loss: 1.0270, BCE Loss: 1.0293
MSE Loss: 0.5101, Lovasz Loss: 1.0069, BCE Loss: 1.0071
MSE Loss: 0.5353, Lovasz Loss: 1.0162, BCE Loss: 1.0130
MSE Loss: 0.5761, Lovasz Loss: 1.1109, BCE Loss: 1.0093
MSE Loss: 0.5355, Lovasz Loss: 1.0124, BCE Loss: 1.0108
MSE Loss: 0.5517, Lovasz Loss: 1.0030, BCE Loss: 1.0100
MSE Loss: 0.4988, Lovasz Loss: 1.0038, BCE Loss: 1.0089
MSE Loss: 0.4901, Lovasz Loss: 1.0053, BCE Loss: 1.0089
MSE Loss: 0.5316, Lovasz Loss: 1.0082, BCE Loss: 1.0104
MSE Loss: 0.5286, Lovasz Loss: 1.0082, BCE Loss: 1.0088
MSE Loss: 0.4767, Lovasz Loss: 1.0091, BCE Loss: 1.0098
MSE Loss: 0.4875, Lovasz Loss: 1.0160, BCE Loss: 1.0213
MSE Loss: 0.5066, Lovasz Loss: 1.0051, BCE Loss: 1.0079
MSE Loss: 0.5104, Lovasz Loss: 1.0079, BCE Loss: 1.0130
MSE Loss: 0.5272, Lovasz Loss: 1.0127, BCE Loss: 1.0097
MSE Loss: 0.4959, Lovasz Loss: 1.0325, BCE Loss: 1.0129
MSE Loss: 0.5369, Lovasz Loss: 1.0083, BCE Loss: 1.0110
MSE Loss: 0.5814, Lovasz Loss: 1.0032, BCE Loss: 1.0107
MSE Loss: 0.5206, Lovasz Loss: 1.0055, BCE Loss: 1.0092
MSE Loss: 0.5933, Lovasz Loss: 1.0041, BCE Loss: 1.0118
MSE Loss: 0.5720, Lovasz Loss: 1.0101, BCE Loss: 1.0091
MSE Loss: 0.5111, Lovasz Loss: 1.0085, BCE Loss: 1.0079
MSE Loss: 0.5199, Lovasz Loss: 1.0111, BCE Loss: 1.0153
MSE Loss: 0.5624, Lovasz Loss: 1.0056, BCE Loss: 1.0080
MSE Loss: 0.5380, Lovasz Loss: 1.0052, BCE Loss: 1.0090
MSE Loss: 0.4882, Lovasz Loss: 1.0088, BCE Loss: 1.0095
MSE Loss: 0.5709, Lovasz Loss: 1.0096, BCE Loss: 1.0082
MSE Loss: 0.5407, Lovasz Loss: 1.0073, BCE Loss: 1.0082
MSE Loss: 0.5296, Lovasz Loss: 1.0528, BCE Loss: 1.0095
MSE Loss: 0.4771, Lovasz Loss: 1.0090, BCE Loss: 1.0095
MSE Loss: 0.5223, Lovasz Loss: 1.0098, BCE Loss: 1.0085
MSE Loss: 0.4831, Lovasz Loss: 1.0082, BCE Loss: 1.0099
MSE Loss: 0.5123, Lovasz Loss: 1.0069, BCE Loss: 1.0073
MSE Loss: 0.5296, Lovasz Loss: 1.0069, BCE Loss: 1.0093
MSE Loss: 0.5266, Lovasz Loss: 1.0361, BCE Loss: 1.0066
MSE Loss: 0.4747, Lovasz Loss: 1.0224, BCE Loss: 1.0138
MSE Loss: 0.4970, Lovasz Loss: 1.0105, BCE Loss: 1.0140
MSE Loss: 0.4780, Lovasz Loss: 1.0060, BCE Loss: 1.0093
MSE Loss: 0.5529, Lovasz Loss: 1.0044, BCE Loss: 1.0091
MSE Loss: 0.5504, Lovasz Loss: 1.0059, BCE Loss: 1.0132
MSE Loss: 0.5109, Lovasz Loss: 1.0086, BCE Loss: 1.0117
MSE Loss: 0.4521, Lovasz Loss: 1.0153, BCE Loss: 1.0105
MSE Loss: 0.4940, Lovasz Loss: 1.0050, BCE Loss: 1.0090
MSE Loss: 0.5225, Lovasz Loss: 1.0180, BCE Loss: 1.0312
MSE Loss: 0.5767, Lovasz Loss: 1.0082, BCE Loss: 1.0079
MSE Loss: 0.4925, Lovasz Loss: 1.0457, BCE Loss: 1.0187
MSE Loss: 0.4930, Lovasz Loss: 1.0076, BCE Loss: 1.0106
MSE Loss: 0.5442, Lovasz Loss: 1.0074, BCE Loss: 1.0064
MSE Loss: 0.5583, Lovasz Loss: 1.0077, BCE Loss: 1.0080
MSE Loss: 0.5472, Lovasz Loss: 1.0034, BCE Loss: 1.0083
MSE Loss: 0.5150, Lovasz Loss: 1.0120, BCE Loss: 1.0083
MSE Loss: 0.4883, Lovasz Loss: 1.0071, BCE Loss: 1.0100
MSE Loss: 0.4679, Lovasz Loss: 1.0082, BCE Loss: 1.0117
MSE Loss: 0.5017, Lovasz Loss: 1.0091, BCE Loss: 1.0105
MSE Loss: 0.4805, Lovasz Loss: 1.0101, BCE Loss: 1.0081
MSE Loss: 0.5669, Lovasz Loss: 1.0043, BCE Loss: 1.0121
MSE Loss: 0.4959, Lovasz Loss: 1.0159, BCE Loss: 1.0073
MSE Loss: 0.5108, Lovasz Loss: 1.0045, BCE Loss: 1.0229
MSE Loss: 0.5054, Lovasz Loss: 1.0150, BCE Loss: 1.0284
MSE Loss: 0.5023, Lovasz Loss: 1.0164, BCE Loss: 1.0235
MSE Loss: 0.5741, Lovasz Loss: 1.0041, BCE Loss: 1.0069
MSE Loss: 0.5007, Lovasz Loss: 1.0039, BCE Loss: 1.0056
MSE Loss: 0.4828, Lovasz Loss: 1.0095, BCE Loss: 1.0092
MSE Loss: 0.4718, Lovasz Loss: 1.0104, BCE Loss: 1.0111
MSE Loss: 0.5061, Lovasz Loss: 1.0047, BCE Loss: 1.0097
MSE Loss: 0.5142, Lovasz Loss: 1.0061, BCE Loss: 1.0085
MSE Loss: 0.5911, Lovasz Loss: 1.0083, BCE Loss: 1.0066
MSE Loss: 0.5075, Lovasz Loss: 1.0093, BCE Loss: 1.0111
MSE Loss: 0.4703, Lovasz Loss: 1.0063, BCE Loss: 1.0164
MSE Loss: 0.5035, Lovasz Loss: 1.0076, BCE Loss: 1.0079
MSE Loss: 0.5243, Lovasz Loss: 1.0037, BCE Loss: 1.0079
MSE Loss: 0.4851, Lovasz Loss: 1.0033, BCE Loss: 1.0109
MSE Loss: 0.5174, Lovasz Loss: 1.0047, BCE Loss: 1.0065
MSE Loss: 0.5823, Lovasz Loss: 1.0095, BCE Loss: 1.0085
MSE Loss: 0.5126, Lovasz Loss: 1.0108, BCE Loss: 1.0093
MSE Loss: 0.4717, Lovasz Loss: 1.0076, BCE Loss: 1.0071
MSE Loss: 0.5086, Lovasz Loss: 1.0052, BCE Loss: 1.0079
MSE Loss: 0.4790, Lovasz Loss: 1.0084, BCE Loss: 1.0101
MSE Loss: 0.4714, Lovasz Loss: 1.0076, BCE Loss: 1.0152
MSE Loss: 0.5140, Lovasz Loss: 1.0074, BCE Loss: 1.0073
MSE Loss: 0.4943, Lovasz Loss: 1.0083, BCE Loss: 1.0097
MSE Loss: 0.4642, Lovasz Loss: 1.0103, BCE Loss: 1.0106
MSE Loss: 0.4501, Lovasz Loss: 1.0078, BCE Loss: 1.0075
MSE Loss: 0.4935, Lovasz Loss: 1.0035, BCE Loss: 1.0170
MSE Loss: 0.4591, Lovasz Loss: 1.0112, BCE Loss: 1.0080
MSE Loss: 0.5061, Lovasz Loss: 1.0024, BCE Loss: 1.0102
MSE Loss: 0.6409, Lovasz Loss: 1.0877, BCE Loss: 1.0784
MSE Loss: 0.4620, Lovasz Loss: 1.0094, BCE Loss: 1.0119
MSE Loss: 0.4567, Lovasz Loss: 1.0108, BCE Loss: 1.0095
MSE Loss: 0.5211, Lovasz Loss: 1.0030, BCE Loss: 1.0111
MSE Loss: 0.4616, Lovasz Loss: 1.0073, BCE Loss: 1.0115
MSE Loss: 0.4369, Lovasz Loss: 1.0091, BCE Loss: 1.0081
MSE Loss: 0.5223, Lovasz Loss: 1.0081, BCE Loss: 1.0072
MSE Loss: 0.4826, Lovasz Loss: 1.0119, BCE Loss: 1.0091
MSE Loss: 0.4870, Lovasz Loss: 1.0060, BCE Loss: 1.0074
